???"FROM_TABLE","FROM_COLUMN","TO_TABLE","TO_COLUMN","CONSTRAINT_NAME"
"SAILING_SCHDL_TRNSPRTR","SAILING_SCHEDULE_ID","SAILING_SCHEDULE","SAILING_SCHEDULE_ID","SAIL_SCHD_TRNS_FK"
"SAILING_SCHDL_TRNSPRTR_VIA","TC_COMPANY_ID","SAILING_SCHDL_TRNSPRTR","TC_COMPANY_ID","SAIL_SCH__VIA_FK"
"SAILING_SCHDL_TRNSPRTR_VIA","SAILING_SCHEDULE_ID","SAILING_SCHDL_TRNSPRTR","SAILING_SCHEDULE_ID","SAIL_SCH__VIA_FK"
"SAILING_SCHDL_TRNSPRTR_VIA","SAILING_SCHDL_TRNSPRTR_SEQ","SAILING_SCHDL_TRNSPRTR","SAILING_SCHDL_TRNSPRTR_SEQ","SAIL_SCH__VIA_FK"
"SCHEDULE_B","SCHEDULE_B_CHAPTER","SCHEDULE_B_CHAPTER","SCHEDULE_B_CHAPTER","SCHEDULEB_CHAPTER_FK"
"SCREEN_TYPE","BASE_SCREEN_TYPE_ID","SCREEN_TYPE","SCREEN_TYPE_ID","SCREEN_TYPE_FK"
"SEASONAL","WHSE_CODE","WHPREFS","WHSE_CODE","FK_SEASONAL_TO_WHPREFS"
"SEASONAL_DETAIL","SEAS_ID","SEASONAL","SEAS_ID","FK_SEASONAL_DTL_TO_SEASON"
"SHELF_SLOT_XREF","SHELF_ID","SHELF","SHELF_ID","FK_SHELF_XREF_TO_SHELF"
"SHELF_SLOT_XREF","SLOT_ID","PICK_LOCN_HDR_SLOTTING","PICK_LOCN_HDR_ID","FK_SHELF_XREF_TO_LHS"
"SHELF_SLOT_XREF","SKU_ID","ITEM_FACILITY_MAPPING_WMS","ITEM_FACILITY_MAPPING_ID","FK_SHELF_XREF_TO_ITEM_CBO"
"SHIPMENT_ACCESSORIAL","SHIPMENT_ID","SHIPMENT","SHIPMENT_ID","REFLOAD1439"
"SHIPMENT_CHG_RULE_DTL","SHIPMENT_CHG_ID","SHIPMENT_CHG_RULE","SHIPMENT_CHG_ID","SHP_CDTL_FK"
"SHIPMENT_COMMODITY","SHIPMENT_ID","SHIPMENT","SHIPMENT_ID","SHP_COMMODITY_SI1"
"SHIPMENT_EVENT","SHIPMENT_ID","SHIPMENT","SHIPMENT_ID","SHIPMENT_EVENT_FK"
"SHIPMENT_EXTN_TLM","MOVEMENT_TYPE","MOVEMENT_TYPE","MOVEMENT_TYPE","SHIPMENT_EXTN_TLM_FK1"
"SHIPMENT_NOTE","SHIPMENT_ID","SHIPMENT","SHIPMENT_ID","SHP_NOTE_SI_FK"
"SHIPMENT_NOTE","SHIPMENT_ID","STOP","SHIPMENT_ID","OSIZE_STOP_FK1"
"SHIPMENT_NOTE","STOP_SEQ","STOP","STOP_SEQ","OSIZE_STOP_FK1"
"SHIPMENT_SCHED_ACTION","SHIPMENT_ID","SHIPMENT","SHIPMENT_ID","SHP_SCHED_ACTION2"
"SHIPMENT_SEAL_NUMBER","SHIPMENT_ID","SHIPMENT","SHIPMENT_ID","SHPMNTSLNMBR_SHPM1"
"SHIPMENT_SIZE","SHIPMENT_ID","SHIPMENT","SHIPMENT_ID","SHP_SIZE_SI_FK"
"SHIPMENT_SIZE_OVERRIDE","SHIPMENT_ID","SHIPMENT","SHIPMENT_ID","SHP_SIZE_OVERRID2"
"SHIPMENT_TRACKING","SHIPMENT_ID","SHIPMENT","SHIPMENT_ID","SHP_TRACKING_1_FK"
"SHIP_WAVE_PARM","WAVE_PARM_ID","WAVE_PARM","WAVE_PARM_ID","FK_SWAVEPARM_WAVEPARM"
"SHIP_WAVE_PARM","PNH_PARM_ID","PNH_PARM","PNH_PARM_ID","FK_SHIP_WAVE_PARM_TO_PNH_PARM"
"SITC_CODE","SITC_CHAPTER","SITC_CHAPTER","SITC_CHAPTER","SITC_CODE_CHAPTER_FK"
"SKU_LOCATION","SKU_ID","ITEM_CBO","ITEM_ID","ITEM_SKULOC_FK1"
"SLOT_ITEM","CURRENT_PALLET","PALLETS","PALLET_ID","FK_SLOT_ITEM_TO_PALLETS"
"SLOT_ITEM","SLOT_ID","PICK_LOCN_HDR_SLOTTING","PICK_LOCN_HDR_ID","FK_SLOT_ITEM_TO_LHS"
"SLOT_ITEM","CURRENT_BIN","BINS","BIN_ID","FK_SLOT_ITEM_TO_BINS"
"SLOT_ITEM","SKU_ID","ITEM_FACILITY_MAPPING_WMS","ITEM_FACILITY_MAPPING_ID","FK_SLOT_ITEM_TO_ITEM_CBO"
"SLOT_ITEM_SCORE","SLOTITEM_ID","SLOT_ITEM","SLOTITEM_ID","FK_SLOT_ITM_SCORE_TO_SLOT_ITM"
"SLOT_ITEM_SCORE","CNSTR_ID","CONSTRAINTS","CNSTR_ID","FK_SLOT_ITM_SCORE_TO_CNSTRNTS"
"SLOT_LIST_TREE","WHSE_CODE","WHPREFS","WHSE_CODE","FK_SLOT_LIST_TREE_TO_WHPREFS"
"SLOT_LIST_TREE","CNSTR_ID","CONSTRAINTS","CNSTR_ID","FK_SLOT_LIST_TREE_TO_CONSTRAIN"
"SLOT_UNUSED","RIGHT_SLOT","SLOT_UNUSED","SLOT_ID","FK_SLOT2_TO_SLOT"
"SLOT_UNUSED","RACK_LEVEL_ID","RACK_TYPE_LEVEL","RACK_LEVEL_ID","FK_SLOT_TO_RACK_TYPE_LVL"
"SLOT_UNUSED","MY_SNS","SNS_MIGR","SNS_ID","FK_SLOT_TO_SNS"
"SLOT_UNUSED","WHSE_CODE","WHPREFS","WHSE_CODE","FK_SLOT_TO_WHPREFS"
"SLOT_UNUSED","LEFT_SLOT","SLOT_UNUSED","SLOT_ID","FK_SLOT_TO_SLOT"
"SLOT_UNUSED","RACK_TYPE","RACK_TYPE","RACK_TYPE","FK_SLOT_TO_RACK_TYPE"
"SL_FAILURE_REASONS","SLOTITEM_ID","SLOT_ITEM","SLOTITEM_ID","FK_SL_FAILURE_RESONS_SLOT_ITM"
"SMARTLABEL_ARN_EVENT_DTL","SMARTLABEL_ARN_EVENT_HDR_ID","SMARTLABEL_ARN_EVENT_HDR","SMARTLABEL_ARN_EVENT_HDR_ID","FK_SMARTLABELARNEDTL_SLAEHDR2"
"SMARTLABEL_ARN_EVENT_DTL","SMARTLABEL_ARN_EVENT_ID","SMARTLABEL_ARN_EVENT_HDR","SMARTLABEL_ARN_EVENT_ID","FK_SMARTLABELARNEDTL_SLAEHDR"
"SMARTLABEL_ARN_EVENT_HDR","CD_MASTER_ID","CD_MASTER","CD_MASTER_ID","FK_SMARTLABELARNEHDR_CDMASTER"
"SMARTLABEL_CARTON_HDR_HIST","CD_MASTER_ID","CD_MASTER","CD_MASTER_ID","FK_SMARTLBLCHHIST_CDMASTER"
"SMARTLABEL_PARM_DTL","SMARTLABEL_PARM_HDR_ID","SMARTLABEL_PARM_HDR","SMARTLABEL_PARM_HDR_ID","FK_SMARTLBLPDTL_SLBLPHDR"
"SMARTLABEL_PARM_DTL","SMARTLABEL_PARM_ID","SMARTLABEL_PARM_HDR","SMARTLABEL_PARM_ID","FK_SMARTLBLPARMDTL_SLBLPARMHDR"
"SMARTLABEL_PARM_HDR","CD_MASTER_ID","CD_MASTER","CD_MASTER_ID","FK_SMARTLABELPARMHDR_CDMASTER"
"SMARTLABEL_SKU_HIST","CD_MASTER_ID","CD_MASTER","CD_MASTER_ID","FK_SMARTLABELSKUHIST_CDMASTER"
"SM_MOVE_LIST_HDR","SM_RUN_ID","SM_HDR","SM_RUN_ID","FK_SM_MOVE_LIST_HDR_TO_SM_HDR"
"SM_RESULT","SM_RUN_ID","SM_HDR","SM_RUN_ID","FK_SM_RUN_ID"
"SNS_DTL","SNS_ID","SNS_MIGR","SNS_ID","FK_SNS_DTL_TO_SNS"
"SNS_MIGR","WHSE_CODE","WHPREFS","WHSE_CODE","FK_SNS_TO_WHPREFS"
"SOA_FILTER","PROXYID","SOA_PROXY","ID","FK_SOAFILTER_PROXY"
"SOA_FILTERMODULE_ALIAS_XREF","FILTERID","SOA_FILTER_MODULE_XREF","FILTERID","FK_SOAFILTMODALIASXREF_FILTERM"
"SOA_FILTERMODULE_ALIAS_XREF","ALIASID","SOA_BUCKET_ALIAS","ID","FK_SOAFILTMODALIASXREF_BUCKETA"
"SOA_FILTERMODULE_ALIAS_XREF","MODULEID","SOA_FILTER_MODULE_XREF","MODULEID","FK_SOAFILTMODALIASXREF_FILTERM"
"SOA_FILTERMODULE_ALIAS_XREF","SEQUENCEINDEX","SOA_FILTER_MODULE_XREF","SEQUENCEINDEX","FK_SOAFILTMODALIASXREF_FILTERM"
"SOA_FILTER_CATEGORY_XREF","FILTERCATEGORYID","SOA_FILTER_CATEGORY","ID","FK_SOAFILTERCATXREF_FILTER_CAT"
"SOA_FILTER_CATEGORY_XREF","FILTERID","SOA_FILTER","ID","FK_SOAFILTERCATXREF_FILTER"
"SOA_FILTER_MODULE_XREF","FILTERID","SOA_FILTER","ID","FK_SOAFILTERMODULEXREF_FILTER"
"SOA_FILTER_MODULE_XREF","MODULEID","SOA_MODULE","ID","FK_SOAFILTERMODULEXREF_MODULE"
"SOA_HTTPHEADERGROUP_XREF","HEADERID","SOA_HTTPHEADER","ID","FK_SOAHEADERGRPXREF_HEADER"
"SOA_HTTPHEADERGROUP_XREF","HEADERGROUPID","SOA_HTTPHEADERGROUP","ID","FK_SOAHEADERGRPXREF_GROUP"
"SOA_JYTHON_VARIABLE_XREF","JYTHONVARIABLEID","SOA_JYTHONVARIABLE","ID","FK_SOA_JYTHONVARXREF_JYTHONVAR"
"SOA_JYTHON_VARIABLE_XREF","JYTHONID","SOA_MODULE_JYTHON","ID","FK_SOA_JYTHONVARXREF_JYTHON"
"SOA_LISTENER_ALLOWDENY","LISTENERID","SOA_LISTENER","ID","FK_SOALISTENERAD_LISTENER"
"SOA_LISTENER_RESOURCEMAPPING","SOURCEID","SOA_MESSAGE_FRAGMENT","ID","FK_SOALISTENERRM_MFSOURCE"
"SOA_LISTENER_RESOURCEMAPPING","TARGETID","SOA_MESSAGE_FRAGMENT","ID","FK_SOALISTENERRM_MFTARGET"
"SOA_LISTENER_RESOURCEMAPPING","LISTENERID","SOA_LISTENER","ID","FK_SOALISTENERRM_LISTENER"
"SOA_MODULE_ALIAS_XREF","MODULEID","SOA_MODULE","ID","FK_SOAMODULEALIASXREF_MODULE"
"SOA_MODULE_ALIAS_XREF","ALIASID","SOA_BUCKET_ALIAS","ID","FK_SOAMODULEALIASXREF_BUCKETA"
"SOA_MODULE_CATEGORY_XREF","MODULEID","SOA_MODULE","ID","FK_SOAMODULECATXREF_MODULE"
"SOA_MODULE_CATEGORY_XREF","MODULECATEGORYID","SOA_MODULE_CATEGORY","ID","FK_SOAMODULECATXREF_MODULECAT"
"SOA_MODULE_CLSPARSER","TARGETID","SOA_MESSAGE_FRAGMENT","ID","FK_SOACLSPARSER_MSGFRAGTRG"
"SOA_MODULE_CLSPARSER","SOURCEID","SOA_MESSAGE_FRAGMENT","ID","FK_SOACLSPARSER_MSGFRAGSRC"
"SOA_MODULE_CORBA","TARGETID","SOA_MESSAGE_FRAGMENT","ID","FK_SOACORBA_MSGFRAGTRG"
"SOA_MODULE_CORBA","SOURCEID","SOA_MESSAGE_FRAGMENT","ID","FK_SOACORBA_MSGFRAGSRC"
"SOA_MODULE_DDR","SOURCEID","SOA_MESSAGE_FRAGMENT","ID","FK_SOADDR_MSGFRAGSRC"
"SOA_MODULE_DDR_RULE","DDRID","SOA_MODULE_DDR","ID","FK_SOAMODULEDDRRULE_DDR"
"SOA_XSL_EXTENSION_XREF","XSLID","SOA_MODULE_XSL","ID","FK_SOAXSLEXTENSIONXREF_XSL"
"SOA_XSL_EXTENSION_XREF","XSLEXTENSIONID","SOA_XSLEXTENSION","ID","FK_SOAXSLEXTENSIONXREF_XSLEXT"
"SORT_LOCN_CONFIG_DTL","SORT_LOCN_CONFIG_HDR_ID","SORT_LOCN_CONFIG_HDR","SORT_LOCN_CONFIG_HDR_ID","FK_SRTLOCNCNFGDTL_HDR2"
"SORT_LOCN_CONFIG_DTL","LOCN_ID","SORT_LOCN_CONFIG_HDR","LOCN_ID","FK_SRTLOCNCNFGDTL_HDR"
"SO_ITEM_MASTER_UNUSED","WHSE_CODE","WHPREFS","WHSE_CODE","FK_ITEM_MASTER_TO_WHPREFS"
"SO_ORDER_CHG_VALUE","ORDER_CCLFIELD","SO_ORDER_CCLFIELD","ORDER_CCLFIELD","SO_ORDCV_ORDCCL_FK"
"SO_ORDER_CHG_VALUE","EVENT_ID","OM_SCHED_EVENT","EVENT_ID","SO_ORDCV_EVNTID_FK"
"SQL_SCRIPT","IMPORT_FORMAT_PREFS_ID","IMPORT_FORMAT_PREFS","IMPORT_FORMAT_PREFS_ID","FK_SQL_SCRIPT_IMPRT_FRMT_PRFS"
"SQS_LISTENER","LISTENER_ID","LISTENER","LISTENER_ID","SQS_LISTENER1_FK1"
"SRL_NBR_TRACK","WM_INVENTORY_ID","WM_INVENTORY","WM_INVENTORY_ID","FK_SRLNBRTRK_WMINVN"
"SRL_NBR_TRACK","ASN","ASN_DETAIL","ASN_ID","FK_SRLNBRTRK_ASNDETAIL"
"SRL_NBR_TRACK","ASN","ASN","ASN_ID","FK_SRLNBRTRK_ASN"
"SRL_NBR_TRACK","LPN_ID","LPN_DETAIL","LPN_ID","FK_SRLNBRTRK_LPNDETAIL"
"SRL_NBR_TRACK","LPN_ID","LPN","LPN_ID","FK_SRLNBRTRK_LPN"
"SRL_NBR_TRACK","DISTRIBUTION_ORDER","ORDER_LINE_ITEM","ORDER_ID","FK_SRLNBRTRK_ORDLINEITEM"
"SRL_NBR_TRACK","DISTRIBUTION_ORDER","ORDERS","ORDER_ID","FK_SRLNBRTRK_ORDERS"
"SRL_NBR_TRACK","DISTRIBUTION_ORDER_LINE_ID","ORDER_LINE_ITEM","LINE_ITEM_ID","FK_SRLNBRTRK_ORDLINEITEM"
"SRL_NBR_TRACK","ASN_DETAIL_ID","ASN_DETAIL","ASN_DETAIL_ID","FK_SRLNBRTRK_ASNDETAIL"
"SRL_NBR_TRACK","LPN_DETAIL_ID","LPN_DETAIL","LPN_DETAIL_ID","FK_SRLNBRTRK_LPNDETAIL"
"SRL_PIX_TRAN","PIX_TRAN_ID","PIX_TRAN","PIX_TRAN_ID","FK_SRLPIXTRAN_PIXTRAN2"
"SRL_PIX_TRAN","TRAN_TYPE","PIX_TRAN","TRAN_TYPE","FK_SRLPIXTRAN_PIXTRAN"
"SRL_PIX_TRAN","TRAN_CODE","PIX_TRAN","TRAN_CODE","FK_SRLPIXTRAN_PIXTRAN"
"SRL_PIX_TRAN","TRAN_NBR","PIX_TRAN","TRAN_NBR","FK_SRLPIXTRAN_PIXTRAN"
"SRL_PIX_TRAN","PIX_SEQ_NBR","PIX_TRAN","PIX_SEQ_NBR","FK_SRLPIXTRAN_PIXTRAN"
"SR_ALERT_DTL","SR_HEADER_ID","SR_HEADER","SR_HEADER_ID","SR_AL_DTL_FK"
"SR_ALERT_DTL","SYSTEM_ALERT_DEF_ID","AP_ALERT_DEF","ALERT_DEF_ID","SR_AD_AP_ALRT_FK"
"SR_FIELD_DETAIL","SR_HEADER_ID","SR_HEADER","SR_HEADER_ID","SR_FL_DTL_FK"
"SR_LAYOUT_DTL","DATA_TYPE","DATA_TYPE","DATA_TYPE","SR_LAYOUT_DTL_FK1"
"SR_LAYOUT_DTL","SR_LAYOUT_HEADER_ID","SR_LAYOUT_HEADER","SR_LAYOUT_HEADER_ID","SR_LAYOUT_DTL_FK2"
"SR_LAYOUT_DTL_FN","SR_FUNCTION_ID","SR_FUNCTION","SR_FUNCTION_ID","SR_LAYOUT_FN_FK1"
"SR_LAYOUT_DTL_FN","SR_LAYOUT_DTL_ID","SR_LAYOUT_DTL","SR_LAYOUT_DTL_ID","SR_LAYOUT_FN_FK2"
"SR_LAYOUT_HEADER","SR_OBJECT_TYPE_ID","SR_OBJECT_TYPE","SR_OBJECT_TYPE_ID","SR_LAYOUT_HDR_FK"
"SR_OPTION_DETAIL","SR_HEADER_ID","SR_HEADER","SR_HEADER_ID","SR_OPT_DTL_FK"
"SR_SHIPMENT_TIER_DTL","SR_HEADER_ID","SR_HEADER","SR_HEADER_ID","SR_SHP_TR_DTL_FK"
"STATS_SNAPSHOT_EVENT","SNAPSHOT_ID","STATS_SNAPSHOT","SNAPSHOT_ID","SNAPSHOT_EVENT_FK"
"STATS_SNAPSHOT_EVENT_DATA","SNAPSHOT_ID","STATS_SNAPSHOT","SNAPSHOT_ID","SNAPSHOT_ID_EVENT_DATA_FK"
"STCC_CODE","STCC_CHAPTER","STCC_CHAPTER","STCC_CHAPTER","STCC_CODE_CHAPTER_FK"
"STOP","SHIPMENT_ID","SHIPMENT","SHIPMENT_ID","STOP_SHP_ID_FK"
"STOP_ACTION_SHIPMENT","SHIPMENT_ID","SHIPMENT","SHIPMENT_ID","STOPACTSHP_SHIP_FK"
"STOP_ACTION_TEMPLATE","ACTION_TYPE","ACTION_TYPE","ACTION_TYPE","STOP_ACT_FK2"
"STOP_ADDITIONAL_SIZE","SHIPMENT_ID","SHIPMENT","SHIPMENT_ID","STOP_ADDTN_SIZE_SHIP_FK1"
"STOP_ADDITIONAL_SIZE_TEMPLATE","SHIPMENT_ID","SHIPMENT_TEMPLATE","SHIPMENT_ID","STP_TEMP_ADDTN_SIZE_SHIP_FK1"
"STOP_COMMODITY","SHIPMENT_ID","STOP","SHIPMENT_ID","STOPCOMMOD_PK"
"STOP_COMMODITY","STOP_SEQ","STOP","STOP_SEQ","STOPCOMMOD_PK"
"STOP_COMMODITY_TEMPLATE","SHIPMENT_ID","STOP_TEMPLATE","SHIPMENT_ID","STOP_COMMTPL_FK1"
"STOP_COMMODITY_TEMPLATE","STOP_SEQ","STOP_TEMPLATE","STOP_SEQ","STOP_COMMTPL_FK1"
"STOP_SIZE","SHIPMENT_ID","SHIPMENT","SHIPMENT_ID","STOP_SIZE_SHP_ID_FK1"
"STOP_SIZE_TEMPLATE","SHIPMENT_ID","SHIPMENT_TEMPLATE","SHIPMENT_ID","STOP_TEMPLATE_SIZE_SHP_ID_FK1"
"STOP_TEMPLATE","WAVE_OPTION_ID","WAVE_OPTION","WAVE_OPTION_ID","STOP_TMPL_FK1"
"STORE_PACK_LOCN_DTL","LOCN_ID","STORE_PACK_LOCN_HDR","LOCN_ID","FK_STOREPACKLOCNDTL_HDR"
"STORE_PACK_LOCN_DTL","STORE_PACK_LOCN_HDR_ID","STORE_PACK_LOCN_HDR","STORE_PACK_LOCN_HDR_ID","FK_STOREPACKLOCNDTL_HDR2"
"STORE_SKU_QLTY_MAP","QUALITY_LEVEL_ID","QUALITY_LEVEL","QUALITY_LEVEL_ID","STSKUQLTYMAP_QL_FK"
"SYSTEM_CODE_DTL","WHSE_CODE","WHPREFS","WHSE_CODE","FK_SYSTEM_CODE_DTL_TO_WHPREFS"
"TASK_DTL","CD_MASTER_ID","CD_MASTER","CD_MASTER_ID","FK_TASKDTL_CDMASTER"
"TASK_DTL","TASK_HDR_ID","TASK_HDR","TASK_HDR_ID","FK_TASKDTL_TASKHDR2"
"TASK_DTL","TASK_ID","TASK_HDR","TASK_ID","FK_TASKDTL_TASKHDR"
"TASK_HDR","TASK_PARM_ID","TASK_RULE_PARM","TASK_PARM_ID","FK_TASKHDR_TASKRULEPARM"
"TASK_HDR","ORIG_TASK_ID","TASK_HDR","TASK_ID","FK_TASKHDR_TASKHDR"
"TASK_HDR","RULE_ID","TASK_RULE_PARM","RULE_ID","FK_TASKHDR_TASKRULEPARM"
"TASK_PRT_SORT_DTL","RULE_ID","RULE_HDR","RULE_ID","FK_TASKPRTSORTDTL_RULEHDR"
"TASK_PRT_SORT_DTL","RULE_HDR_ID","RULE_HDR","RULE_HDR_ID","FK_TASKPRTSORTDTL_RULEHDR2"
"TASK_RULE_PARM","RULE_HDR_ID","RULE_HDR","RULE_HDR_ID","FK_TASKRULEPARM_RULEHDR2"
"TASK_RULE_PARM","RULE_ID","RULE_HDR","RULE_ID","FK_TASKRULEPARM_RULEHDR"
"TASK_RULE_PARM","CART_PLAN_ID","CART_PLAN","CART_PLAN_ID","FK_TASKRULEPARM_CARTPLAN"
"TASK_RULE_PARM","TASK_PARM_ID","TASK_PARM","TASK_PARM_ID","FK_TASKRULEPARM_TASKPARM"
"TERMDICTIONARY","ENTERPRISEID","ENTERPRISE","ENTERPRISEID","FK_TERMDICTIONARY_ENTERPRISE"
"TEXTREPOSITORY","ENTERPRISEID","ENTERPRISE","ENTERPRISEID","FK_TEXTREPOSITORY_ENTERPRISE"
"TEXTREPOSITORYGROUPXREF","GROUPNAMESPACE","TEXTREPOSITORYGROUPS","GROUPNAMESPACE","FK_TXTREPOSITRYGRPXREF_GRPS"
"TEXTREPOSITORYGROUPXREF","GROUPID","TEXTREPOSITORYGROUPS","GROUPID","FK_TXTREPOSITRYGRPXREF_GRPS"
"TF_PENALTY_GROUP_FACILITY","TF_PENALTY_ID","TF_PENALTY","TF_PENALTY_ID","TF_PENALTY_GRP_FAC_FK1"
"THEME_DATA","THEME_TYPE_ID","THEME_TYPE","THEME_TYPE_ID","THEME_DATA_THEME_TYPE_FK1"
"THEME_DATA","PARENT_THEME_DATA_ID","THEME_DATA","THEME_DATA_ID","PARENT_THEME_DATA_FK"
"THEME_DATA","THEME_REPOSITORY_TYPE_ID","THEME_REPOSITORY_TYPE","THEME_REPOSITORY_TYPE_ID","THEME_DATA_REPOSITORY_FK1"
"THEME_MANAGER","THEME_CUSTOM_USER_TYPE_ID","THEME_CUSTOM_USER_TYPE","THEME_CUSTOM_USER_TYPE_ID","THEME_MANAGER_CU_TYPE_FK"
"THEME_MANAGER","THEME_DATA_ID","THEME_DATA","THEME_DATA_ID","THEME_MANAGER_THEME_DATA_FK1"
"THEME_RESOURCE","THEME_RESOURCE_TYPE_ID","THEME_RESOURCE_TYPE","THEME_RESOURCE_TYPE_ID","THEME_RESOURCE_TYPE_FK"
"THEME_SECTION","THEME_DATA_ID","THEME_DATA","THEME_DATA_ID","THEME_SECTION_THEME_DATA_FK1"
"THEME_SECTION","PARENT_THEME_SECTION_ID","THEME_SECTION","THEME_SECTION_ID","PARENT_THEME_SECTION_FK"
"TRACKING_MESSAGE","HANDLER","HANDLER","HANDLER","TRACKING_MESSAGE_FK1"
"TRACKING_MESSAGE","VENDOR_ID","TRACKING_VENDORS","VENDOR_ID","TRACKING_VENDOR_FK1"
"TRACKING_MESSAGE","MESSAGE_TYPE","MESSAGE_TYPE","MESSAGE_TYPE","TRKMSG_MSGTYPE_FK"
"TRAILER_CONTENTS","SHIPMENT_ID","SHIPMENT","SHIPMENT_ID","FK_TRLR_CNTNTS_SHIPMENT_ID"
"TRAILER_CONTENTS","VISIT_DETAIL_ID","TRAILER_VISIT_DETAIL","VISIT_DETAIL_ID","FK_TRLR_CNTNTS_VISIT_DTL_ID"
"TRAILER_CONTENTS","PO_ID","PURCHASE_ORDERS","PURCHASE_ORDERS_ID","FK_TRLR_CNTNTS_PO_ID"
"TRAILER_CONTENTS","ASN_ID","ASN","ASN_ID","FK_TRLR_CNTNTS_ASN_ID"
"TRAILER_REF","ACTIVE_VISIT_ID","TRAILER_VISIT","VISIT_ID","FK_TRLR_REF_ACTIVE_VISIT_ID"
"TRAILER_REF","ACTIVE_VISIT_DETAIL_ID","TRAILER_VISIT_DETAIL","VISIT_DETAIL_ID","FK_TRLR_RF_ACT_VST_DTL_ID"
"TRAILER_VISIT_DETAIL","VISIT_ID","TRAILER_VISIT","VISIT_ID","FK_TLR_VST_DTL_VISIT_ID"
"TRAILER_VISIT_DETAIL","APPOINTMENT_ID","ILM_APPOINTMENTS","APPOINTMENT_ID","FK_TLR_VST_DTL_APPOINTMENT_ID"
"TRANS_ITEM","WHSE_CODE","WHPREFS","WHSE_CODE","FK_TRANS_ITEM_TO_WHPREFS"
"TRAN_MASTER_PARM","CD_MASTER_ID","CD_MASTER","CD_MASTER_ID","FK_TRANMTRPARM_CDMASTER"
"TRAN_MASTER_PARM","TRAN_ID","TRAN_MASTER","TRAN_ID","FK_TRANMTRPARM_TRANMASTER"
"TRAN_MASTER_PARM","WHSE_MASTER_ID","WHSE_MASTER","WHSE_MASTER_ID","FK_TRANMTRPARM_WHSEMASTER"
"TRAN_ROLE","ROLE_MASTER_ID","ROLE_MASTER","ROLE_MASTER_ID","FK_TRANROLE_ROLEMASTER2"
"TRAN_ROLE","TRAN_ID","TRAN_MASTER","TRAN_ID","FK_TRANROLE_TRANMASTER2"
"TRAN_ROLE","ROLE_ID","ROLE_MASTER","ROLE_ID","FK_TRANROLE_ROLEMASTER"
"TRAN_ROLE","TRAN_MASTER_ID","TRAN_MASTER","TRAN_MASTER_ID","FK_TRANROLE_TRANMASTER"
"TRAVEL_AISLE_CONFIG","WHSE_MASTER_ID","WHSE_MASTER","WHSE_MASTER_ID","FK_TRVLAISLECNFG_WHSEMASTER"
"TREE_DTL","TREE_ID","SLOT_LIST_TREE","TREE_ID","FK_TREE_DTL_TO_SLOT_LIST_TREE"
"TREE_DTL","PARENT_NODE_ID","TREE_DTL","NODE_ID","FK_TREE_DTL_TO_TREE_DTL"
"TREE_DTL","SNS_ID","WHSE_LOCN_MASK","WHSE_LOCN_MASK_ID","FK_TREE_DTL_TO_WHSE_LOCN_MASK"
"TREE_DTL","PICKLINE_GRP_ID","PICKLINE_GROUP","PICKLINE_GRP_ID","FK_TREE_DTL_TO_PICKLINE_GROUP"
"UI_CU_PARM_DEF","PARAM_SUBGROUP_ID","UI_CU_PARM_SUBGRP","PARAM_SUBGROUP_ID","FK_PD_SUBGRPID"
"UI_CU_PARM_DEF","DATA_TYPE_ID","UI_CU_DATA_TYPE","DATA_TYPE_ID","FK_PD_DATATYPEID"
"UI_CU_PARM_DEF","UI_BEHAVIOR_TYPE_ID","UI_CU_UIBEHARTYPE","UI_BEHAVIOR_TYPE_ID","FK_PD_BEAVTYPEID"
"UI_CU_PARM_GROUP","PRODUCT_ID","UI_CU_PRODUCT","PRODUCT_ID","FK_PARM_GRP_PRODID"
"UI_CU_PARM_SUBGRP","PARAM_GROUP_ID","UI_CU_PARM_GROUP","PARAM_GROUP_ID","FK_PARMSGRP_PARMGP"
"UI_CU_USER_PARAM","PARAM_DEF_ID","UI_CU_PARM_DEF","PARAM_DEF_ID","FK_USER_PARAM_DEFID"
"UI_CU_USER_PARVAL","USER_PARAM_ID","UI_CU_USER_PARAM","USER_PARAM_ID","FK_USER_PARVAL_PARMID"
"UI_MENU_ITEM","UI_MENU_SCREEN_ID","UI_MENU_SCREEN","UI_MENU_SCREEN_ID","UI_MENU_SCREEN_ID201"
"UI_MENU_ITEM","MENU_ID","UI_MENU","MENU_ID","MENU_ID112"
"UI_MENU_ITEM_PERMISSION","UI_MENU_ITEM_ID","UI_MENU_ITEM","UI_MENU_ITEM_ID","UI_MENU_ITEM_ID212"
"UI_MENU_SCREEN","MENU_ID","UI_MENU","MENU_ID","MENU_SCREEN_ID5"
"UI_VIEWCOMPANYCTRL","UI_VIEWCUSTOMCONTROL_ID","UI_VIEWCUSTCONTROLMD","UI_VIEWCUSTOMCONTROL_ID","FK_CONTROL_ID"
"UI_VIEWCUSTCONTROLMD","PRODUCT_TYPE_ID","ILS_PRODUCT_TYPE","PRODUCT_TYPE_ID","UI_VIEWCUSTCONTROLMD_PROD_FK"
"UI_VIEWCUSTCONTROLMD","CONTROL_TYPE_ID","UI_CONTROL_TYPE","CONTROL_TYPE_ID","FK_BEHAVIOR_TYPE"
"UI_VIEWFIELDMETADATA","OBJECT_TYPE_ID","ILS_OBJECT_TYPE","OBJECT_TYPE_ID","ILS_OBJECT_TYPE_FK"
